user_id,date,mean_hold,std_flight,min_dd,max_dd,mean_speed,max_speed,speed_std,idle_time,click_rate,path_length,duration,total_screen_time,num_sessions,num_breaks,num_night_sessions,avg_session_duration,night_ratio,emotion,voice_score
U024,2025-07-08,0.184,0.05,0.077,0.063,147.7,1390.1,154.4,13.59,1.1,500.8,110.8,399.0,18,12,4,18.1,0.22,ANG,1.97
U024,2025-07-09,0.197,0.143,0.054,0.085,483.3,534.6,485.2,4.72,0.85,4830.7,103.5,305.1,11,4,0,27.7,0.0,SAD,6.19
U024,2025-07-11,0.236,0.091,0.018,0.206,297.1,1060.3,716.1,7.54,0.98,308.6,97.7,538.3,13,14,1,38.4,0.08,FEA,4.53
U024,2025-07-12,0.158,0.071,0.098,0.102,811.8,626.4,405.2,10.13,0.9,3031.8,118.5,269.6,11,3,1,22.5,0.09,HAP,3.5
U024,2025-07-13,0.082,0.091,0.057,0.176,610.7,1699.3,609.9,10.56,1.93,3926.6,86.7,426.9,19,7,2,20.3,0.11,DIS,5.98
U024,2025-07-14,0.121,0.082,0.065,0.186,644.8,2388.9,653.5,17.77,1.58,3981.9,92.6,183.2,10,6,1,16.7,0.1,SAD,6.07
U024,2025-07-16,0.141,0.116,0.031,0.121,570.5,2492.8,602.4,7.61,0.57,364.6,118.1,200.1,3,9,1,50.0,0.33,SAD,6.14
U024,2025-07-17,0.211,0.05,0.054,0.287,1151.6,1125.5,744.0,18.17,0.89,4550.8,10.8,263.1,6,1,1,37.6,0.17,NEU,4.86
U024,2025-07-18,0.193,0.059,0.049,0.261,336.2,1617.8,385.1,8.83,1.18,4608.6,79.7,224.2,7,14,4,20.4,0.57,FEA,4.64
U024,2025-07-19,0.139,0.135,0.017,0.231,668.3,2183.8,179.8,14.93,1.3,2894.7,91.3,197.1,5,1,4,21.9,0.8,FEA,4.95
U024,2025-07-20,0.297,0.143,0.02,0.069,909.6,558.4,85.9,18.61,1.04,2514.0,111.0,86.8,9,5,0,9.6,0.0,NEU,4.85
U024,2025-07-21,0.201,0.135,0.085,0.077,712.5,1817.0,234.8,18.15,1.66,415.4,107.2,511.8,10,11,4,36.6,0.4,SAD,6.22
U024,2025-07-22,0.109,0.069,0.032,0.173,1121.9,1199.5,157.4,1.14,1.58,2897.4,102.6,94.7,14,10,4,5.3,0.29,SAD,6.01
U024,2025-07-24,0.075,0.119,0.028,0.09,515.8,753.5,468.5,4.11,1.11,2165.0,114.0,539.2,11,0,1,44.9,0.09,NEU,5.19
U024,2025-07-25,0.088,0.077,0.055,0.295,610.0,1186.1,188.7,9.54,1.74,3909.5,69.1,127.8,17,6,0,7.5,0.0,DIS,5.82
U024,2025-07-26,0.111,0.08,0.079,0.09,197.4,467.1,79.2,8.63,1.55,2138.6,10.8,95.2,11,14,0,8.7,0.0,ANG,2.55
U024,2025-07-27,0.09,0.039,0.016,0.172,769.9,1829.9,77.0,12.82,1.6,3481.2,11.2,364.0,7,7,1,45.5,0.14,DIS,5.74
U024,2025-07-28,0.097,0.093,0.062,0.141,417.0,856.0,673.7,18.89,1.92,686.8,69.9,331.3,11,13,1,27.6,0.09,ANG,2.86
U024,2025-07-29,0.121,0.036,0.021,0.21,276.3,985.1,493.6,2.25,0.68,838.2,57.9,325.3,13,9,0,25.0,0.0,FEA,4.59
U024,2025-07-30,0.093,0.056,0.013,0.082,699.0,566.4,318.6,9.04,0.68,870.6,59.6,370.2,19,7,3,16.8,0.16,HAP,3.76
U024,2025-07-31,0.274,0.13,0.015,0.158,685.5,2202.3,720.7,3.85,1.8,418.5,54.0,215.0,6,2,1,30.7,0.17,NEU,5.15
U025,2025-07-01,0.07,0.039,0.085,0.119,183.5,1385.6,102.6,17.88,1.59,2798.4,110.9,418.0,2,12,1,139.3,0.5,DIS,5.76
U025,2025-07-02,0.181,0.02,0.021,0.272,868.0,1558.7,785.2,19.29,1.87,4011.0,49.5,331.3,14,6,0,23.7,0.0,FEA,4.43
U025,2025-07-03,0.153,0.02,0.014,0.06,786.1,1552.8,512.2,9.57,0.31,3130.0,104.2,240.8,16,0,3,12.7,0.19,DIS,5.66
U025,2025-07-04,0.296,0.142,0.049,0.278,307.9,1203.1,187.6,2.08,1.33,2959.8,109.3,506.3,7,12,3,50.6,0.43,SAD,6.05
U025,2025-07-05,0.078,0.081,0.086,0.258,616.4,723.6,559.3,15.71,0.46,3467.0,64.9,453.0,1,14,2,151.0,2.0,ANG,2.15
U025,2025-07-06,0.149,0.067,0.034,0.124,892.4,1939.3,622.5,13.94,1.11,1830.3,59.2,272.5,2,10,3,54.5,1.5,NEU,5.1
U025,2025-07-07,0.292,0.124,0.048,0.247,682.4,579.5,372.0,7.09,0.48,1937.4,93.7,517.7,9,2,1,51.8,0.11,SAD,6.06
U025,2025-07-08,0.266,0.127,0.014,0.058,535.0,528.5,696.2,17.75,0.43,1708.5,87.9,556.9,18,12,4,25.3,0.22,ANG,2.45
U025,2025-07-09,0.254,0.057,0.05,0.292,454.6,1862.3,163.0,19.52,0.22,3618.1,46.1,349.9,18,5,0,19.4,0.0,SAD,6.45
U025,2025-07-10,0.114,0.107,0.062,0.182,771.4,759.4,259.1,11.16,1.33,975.9,21.3,176.1,18,8,1,9.3,0.06,ANG,2.01
U025,2025-07-11,0.093,0.118,0.061,0.126,1133.0,974.9,120.1,11.31,0.85,262.5,39.1,554.5,10,4,0,55.4,0.0,ANG,1.83
U025,2025-07-13,0.217,0.102,0.04,0.141,838.9,1345.5,208.2,5.95,0.39,3061.7,24.4,162.3,8,12,3,14.8,0.38,SAD,6.45
U025,2025-07-14,0.282,0.031,0.038,0.067,182.2,1288.6,229.0,11.69,0.78,4723.4,42.4,86.1,8,13,0,10.8,0.0,FEA,4.78
U025,2025-07-15,0.189,0.133,0.02,0.297,606.8,1858.9,738.2,8.79,0.5,3125.2,38.8,236.8,2,4,1,78.9,0.5,NEU,4.85
U025,2025-07-16,0.193,0.085,0.043,0.06,1079.9,1671.5,108.6,6.04,1.9,3958.0,80.1,452.6,18,8,4,20.6,0.22,HAP,3.7
U025,2025-07-17,0.12,0.05,0.019,0.214,203.9,1717.7,370.6,1.34,0.78,3429.4,115.0,558.6,11,11,1,46.6,0.09,DIS,5.84
U025,2025-07-18,0.242,0.07,0.079,0.161,1187.8,1870.9,449.3,5.05,0.8,2587.7,85.4,404.1,11,8,2,31.1,0.18,ANG,2.36
U025,2025-07-19,0.097,0.015,0.097,0.287,1144.0,943.7,724.0,3.96,1.71,3648.3,111.9,574.0,19,5,0,30.2,0.0,NEU,5.11
U025,2025-07-20,0.131,0.028,0.097,0.111,186.1,1009.1,798.3,10.84,1.37,4155.7,96.3,109.9,11,4,1,9.2,0.09,DIS,5.78
U025,2025-07-21,0.156,0.117,0.088,0.183,1126.8,1263.6,615.0,12.03,1.48,1278.7,90.1,92.8,10,9,3,7.1,0.3,NEU,5.2
U025,2025-07-22,0.177,0.01,0.064,0.171,499.4,976.4,778.1,12.17,1.34,1813.4,55.5,386.3,8,1,3,35.1,0.38,SAD,6.16
U025,2025-07-27,0.111,0.068,0.073,0.226,1029.2,2466.9,640.3,7.76,1.9,1273.9,45.7,581.7,15,10,1,36.4,0.07,DIS,5.85
U025,2025-07-29,0.079,0.083,0.036,0.067,560.2,2090.9,772.4,8.42,0.57,2370.4,103.1,331.5,8,7,2,33.2,0.25,NEU,5.3
U025,2025-07-30,0.203,0.018,0.067,0.098,584.9,662.2,580.5,16.68,1.98,4448.3,109.6,87.8,19,11,0,4.6,0.0,HAP,3.69
U025,2025-07-31,0.122,0.146,0.051,0.104,797.7,312.3,109.8,9.52,1.7,1857.0,59.7,179.5,1,7,2,59.8,2.0,NEU,5.2
U026,2025-07-01,0.195,0.042,0.053,0.235,951.9,394.1,351.4,19.76,1.26,1997.4,11.0,192.2,3,14,4,27.5,1.33,NEU,4.92
U026,2025-07-02,0.089,0.053,0.078,0.097,137.2,836.9,534.9,8.79,1.39,4329.8,97.2,242.4,12,6,1,18.6,0.08,ANG,1.92
U026,2025-07-03,0.17,0.053,0.035,0.193,752.5,551.4,313.0,12.99,1.37,2673.8,41.4,83.5,16,13,2,4.6,0.12,ANG,2.9
U026,2025-07-04,0.183,0.042,0.039,0.104,305.4,1473.3,255.0,1.01,0.31,2770.2,11.1,548.6,16,7,4,27.4,0.25,ANG,1.54
U026,2025-07-05,0.063,0.01,0.093,0.265,480.5,2187.6,483.0,13.07,0.59,4331.8,98.5,338.4,17,2,2,17.8,0.12,SAD,6.11
U026,2025-07-06,0.134,0.112,0.015,0.286,482.8,1920.9,750.1,17.03,1.93,2554.5,66.9,422.3,16,14,4,21.1,0.25,NEU,5.04
U026,2025-07-07,0.084,0.145,0.054,0.18,616.0,774.3,76.2,18.85,1.16,3471.5,85.4,96.3,9,2,3,8.0,0.33,HAP,3.7
U026,2025-07-08,0.066,0.041,0.092,0.138,467.6,1178.5,626.9,19.95,0.88,611.1,110.6,89.2,19,1,3,4.1,0.16,DIS,5.81
U026,2025-07-10,0.297,0.103,0.065,0.109,218.1,1417.4,592.0,5.64,1.57,1057.4,69.5,376.7,1,0,1,188.4,1.0,ANG,1.79
U026,2025-07-11,0.131,0.114,0.059,0.062,260.2,2082.5,773.0,11.51,1.14,2141.0,65.4,539.1,18,2,2,27.0,0.11,FEA,4.35
U026,2025-07-12,0.252,0.129,0.032,0.117,136.8,2146.1,748.0,9.01,0.22,2575.2,42.0,345.4,6,2,3,38.4,0.5,NEU,4.98
U026,2025-07-13,0.114,0.069,0.041,0.214,617.3,2301.4,621.7,11.28,1.53,4835.5,43.6,534.0,6,6,0,89.0,0.0,HAP,3.76
U026,2025-07-15,0.22,0.052,0.087,0.183,1149.9,1420.3,440.3,3.15,1.52,4859.1,97.6,497.9,12,11,3,33.2,0.25,HAP,3.78
U026,2025-07-16,0.24,0.056,0.06,0.286,227.2,1827.4,203.2,17.12,0.5,4285.7,59.4,101.0,3,14,3,16.8,1.0,ANG,2.4
U026,2025-07-18,0.199,0.11,0.056,0.149,1140.9,546.0,458.9,18.19,1.92,1714.9,28.0,169.1,11,9,2,13.0,0.18,SAD,6.27
U026,2025-07-19,0.168,0.124,0.019,0.223,906.7,1543.6,624.0,8.99,0.6,4827.3,20.4,415.2,6,8,4,41.5,0.67,ANG,1.87
U026,2025-07-20,0.153,0.035,0.011,0.172,801.2,847.1,721.8,5.61,1.02,3508.8,62.0,299.5,14,11,0,21.4,0.0,SAD,6.38
U026,2025-07-21,0.137,0.062,0.097,0.178,809.8,1249.8,642.3,2.82,0.41,2086.1,61.1,217.0,18,0,0,12.1,0.0,FEA,4.36
U026,2025-07-22,0.282,0.136,0.044,0.117,1009.4,1694.9,196.5,13.68,1.29,3568.0,81.9,286.1,16,14,4,14.3,0.25,FEA,4.44
U026,2025-07-23,0.258,0.123,0.064,0.164,217.6,865.4,499.8,6.24,0.88,279.3,61.8,300.4,13,7,2,20.0,0.15,ANG,2.61
U026,2025-07-24,0.291,0.148,0.017,0.168,655.2,414.8,299.1,18.19,0.84,901.5,25.8,551.7,1,0,3,137.9,3.0,DIS,5.64
U026,2025-07-25,0.081,0.116,0.071,0.227,866.8,322.5,56.9,13.42,1.69,4182.5,65.9,115.9,6,2,4,11.6,0.67,ANG,2.24
U026,2025-07-27,0.233,0.065,0.094,0.285,745.5,348.8,200.2,12.91,0.22,3298.8,109.7,211.1,14,3,0,15.1,0.0,ANG,1.99
U026,2025-07-29,0.285,0.093,0.062,0.132,1016.1,318.4,134.9,11.19,1.64,1948.1,27.5,350.3,17,10,0,20.6,0.0,HAP,3.75
U026,2025-07-30,0.095,0.103,0.021,0.061,179.5,542.8,682.0,0.92,1.23,2603.2,85.9,437.1,13,7,3,27.3,0.23,ANG,2.02
U027,2025-07-01,0.067,0.021,0.062,0.174,859.8,826.9,243.9,18.64,1.97,4544.7,75.3,400.5,13,12,3,25.0,0.23,ANG,2.99
U027,2025-07-02,0.235,0.086,0.079,0.186,687.4,786.7,263.5,12.56,1.26,3231.6,92.3,568.5,9,0,1,56.8,0.11,ANG,2.04
U027,2025-07-04,0.194,0.109,0.047,0.092,517.1,2471.0,770.0,19.88,0.3,2111.1,26.6,489.6,6,11,4,49.0,0.67,DIS,5.81
U027,2025-07-05,0.26,0.033,0.089,0.24,474.3,973.2,334.3,10.75,0.29,777.6,113.6,360.8,6,1,3,40.1,0.5,HAP,3.94
U027,2025-07-06,0.085,0.119,0.068,0.296,782.9,580.3,57.2,14.2,1.79,1610.0,78.3,175.9,5,10,1,29.3,0.2,NEU,5.12
U027,2025-07-07,0.249,0.092,0.091,0.286,1080.1,1500.2,262.9,1.12,1.71,4896.0,103.2,303.5,14,4,2,19.0,0.14,NEU,5.08
U027,2025-07-08,0.1,0.143,0.066,0.099,645.8,2187.5,139.5,12.63,0.82,2299.3,37.1,434.4,14,5,0,31.0,0.0,NEU,5.08
U027,2025-07-10,0.091,0.016,0.022,0.269,1007.2,1791.7,127.1,15.29,1.31,2464.8,91.3,512.5,4,4,4,64.1,1.0,NEU,5.05
U027,2025-07-11,0.091,0.047,0.038,0.226,542.4,951.4,108.1,15.57,1.08,2593.3,95.9,578.3,2,12,2,144.6,1.0,HAP,3.9
U027,2025-07-12,0.254,0.094,0.028,0.163,212.6,1535.6,494.9,15.4,1.94,4443.7,53.7,386.9,2,2,4,64.5,2.0,ANG,1.58
U027,2025-07-13,0.216,0.052,0.092,0.185,167.7,1872.7,192.0,4.53,1.91,3098.9,52.2,344.5,17,9,4,16.4,0.24,NEU,5.24
U027,2025-07-14,0.181,0.11,0.078,0.262,156.5,1901.8,320.9,19.51,1.97,3529.6,82.4,69.6,10,6,3,5.4,0.3,ANG,2.38
U027,2025-07-16,0.14,0.116,0.071,0.17,518.2,1766.4,696.5,19.9,1.76,2069.2,20.3,98.9,14,11,1,6.6,0.07,NEU,5.22
U027,2025-07-17,0.269,0.024,0.037,0.143,471.0,2215.8,368.3,1.51,1.84,339.6,90.9,144.3,19,0,4,6.3,0.21,DIS,5.51
U027,2025-07-18,0.148,0.082,0.027,0.173,889.7,2214.2,736.8,18.73,0.59,4668.7,14.7,89.6,17,1,2,4.7,0.12,ANG,2.8
U027,2025-07-19,0.254,0.081,0.078,0.195,917.1,1573.7,423.5,5.79,1.7,4755.8,31.0,276.5,11,10,4,18.4,0.36,HAP,3.56
U027,2025-07-20,0.16,0.062,0.053,0.097,155.9,1245.7,349.1,13.79,1.48,4755.9,83.1,241.9,7,13,1,30.2,0.14,SAD,6.36
U027,2025-07-21,0.144,0.141,0.03,0.275,343.2,1711.5,612.8,6.76,1.93,4729.7,20.8,404.2,9,11,0,44.9,0.0,DIS,5.71
U027,2025-07-22,0.166,0.126,0.065,0.219,401.7,2100.1,104.9,19.36,1.23,4113.2,116.9,349.3,14,8,4,19.4,0.29,SAD,6.34
U027,2025-07-23,0.125,0.108,0.014,0.208,702.4,312.4,117.1,2.03,0.35,3486.1,105.5,381.8,4,13,2,63.6,0.5,DIS,5.81
U027,2025-07-24,0.237,0.11,0.039,0.075,259.0,2482.4,539.0,9.95,1.28,4253.6,78.9,314.9,14,3,0,22.5,0.0,HAP,3.58
U027,2025-07-25,0.176,0.075,0.052,0.201,247.3,702.4,415.2,8.56,1.44,3082.6,100.1,210.0,17,7,0,12.4,0.0,DIS,5.76
U027,2025-07-26,0.108,0.139,0.023,0.08,1138.2,1334.5,642.8,6.52,0.6,845.0,107.6,574.5,19,8,3,26.1,0.16,ANG,1.92
U027,2025-07-28,0.275,0.107,0.099,0.07,984.6,2218.5,737.2,12.91,0.91,2077.8,38.5,106.7,17,6,3,5.3,0.18,FEA,4.69
U027,2025-07-29,0.146,0.112,0.029,0.182,298.7,795.1,341.3,2.62,1.28,4862.2,103.4,567.0,14,0,4,31.5,0.29,FEA,4.82
U027,2025-07-30,0.186,0.131,0.022,0.151,547.2,1348.9,497.3,14.33,0.87,1885.5,31.4,228.1,13,4,2,15.2,0.15,NEU,4.84
U027,2025-07-31,0.277,0.048,0.028,0.197,491.2,591.7,425.5,19.61,0.87,4365.6,55.5,336.8,14,5,3,19.8,0.21,NEU,5.06
U028,2025-07-01,0.206,0.123,0.079,0.072,970.1,1169.2,786.2,16.09,0.44,647.4,71.4,118.8,16,13,1,7.0,0.06,ANG,2.43
U028,2025-07-02,0.079,0.037,0.048,0.158,661.2,689.7,673.3,17.2,1.89,1804.1,88.5,98.3,15,10,1,6.1,0.07,HAP,3.65
U028,2025-07-03,0.285,0.058,0.061,0.094,240.6,1100.0,733.8,7.19,1.55,1884.6,13.3,292.0,19,7,0,15.4,0.0,ANG,2.93
U028,2025-07-04,0.207,0.057,0.012,0.297,912.9,1121.6,240.8,6.5,0.2,447.7,42.0,460.5,11,9,0,41.9,0.0,NEU,5.06
U028,2025-07-05,0.134,0.147,0.013,0.19,536.6,2485.0,629.4,10.34,1.58,771.7,76.9,205.5,12,14,0,17.1,0.0,DIS,5.59
U028,2025-07-06,0.085,0.13,0.05,0.222,389.2,2488.6,249.1,0.91,1.53,1127.2,49.3,363.7,11,12,1,30.3,0.09,SAD,6.05
U028,2025-07-07,0.249,0.108,0.083,0.131,513.0,552.5,206.6,18.91,0.22,4221.5,95.3,210.5,5,7,3,26.3,0.6,ANG,2.31
U028,2025-07-08,0.205,0.112,0.09,0.074,647.5,1897.1,758.2,2.88,0.87,504.3,81.7,269.9,8,12,3,24.5,0.38,ANG,2.06
U028,2025-07-11,0.183,0.089,0.018,0.294,477.4,413.8,64.5,18.06,1.29,1633.8,35.8,549.5,6,11,4,55.0,0.67,HAP,3.6
U028,2025-07-12,0.273,0.143,0.058,0.122,366.1,366.4,774.0,1.67,1.01,248.8,26.1,522.2,16,13,2,29.0,0.12,NEU,4.82
U028,2025-07-13,0.247,0.079,0.092,0.156,538.4,531.7,161.9,16.45,1.6,3539.0,79.2,338.6,12,8,1,26.0,0.08,ANG,2.35
U028,2025-07-14,0.088,0.063,0.045,0.212,121.1,2424.1,664.6,3.04,0.97,3177.5,59.6,188.6,6,8,0,31.4,0.0,DIS,5.8
U028,2025-07-15,0.128,0.033,0.085,0.056,949.7,2369.9,256.9,0.76,0.48,3295.9,28.6,164.3,13,14,2,11.0,0.15,SAD,6.07
U028,2025-07-16,0.112,0.12,0.022,0.253,288.0,726.6,313.0,14.39,1.96,1997.0,45.9,575.2,7,3,0,82.2,0.0,DIS,5.8
U028,2025-07-17,0.236,0.113,0.094,0.184,148.3,655.7,212.6,5.61,0.64,1199.7,43.3,169.5,8,5,2,17.0,0.25,FEA,4.97
U028,2025-07-18,0.058,0.064,0.078,0.12,819.1,829.2,489.1,14.29,1.49,3657.5,21.9,496.4,12,2,2,35.5,0.17,NEU,5.29
U028,2025-07-19,0.192,0.014,0.095,0.065,951.3,1434.2,311.1,11.1,0.46,4093.4,70.2,259.2,2,0,3,51.8,1.5,DIS,5.94
U028,2025-07-20,0.241,0.127,0.071,0.091,995.2,1553.4,543.0,2.18,0.79,865.3,94.0,592.3,9,12,4,45.6,0.44,HAP,3.9
U028,2025-07-22,0.269,0.012,0.043,0.274,642.9,787.5,61.7,18.64,1.0,2536.8,73.3,258.8,13,12,4,15.2,0.31,SAD,6.1
U028,2025-07-23,0.136,0.109,0.094,0.222,325.9,1964.6,98.3,9.05,0.55,1393.8,100.9,249.8,17,5,0,14.7,0.0,NEU,4.88
U028,2025-07-24,0.255,0.146,0.035,0.112,911.0,981.0,124.7,14.69,1.01,1006.9,24.0,404.2,13,0,1,28.9,0.08,DIS,5.72
U028,2025-07-25,0.078,0.071,0.04,0.066,869.7,2328.7,364.2,10.02,0.48,3724.8,57.9,579.2,16,8,4,29.0,0.25,ANG,2.43
U028,2025-07-26,0.262,0.043,0.073,0.223,370.9,1744.8,661.1,12.09,1.21,2782.9,77.0,587.2,1,10,1,293.6,1.0,NEU,5.23
U028,2025-07-27,0.082,0.109,0.079,0.193,1093.7,1260.0,716.1,6.06,1.39,1237.7,84.4,441.9,7,5,0,63.1,0.0,DIS,5.62
U028,2025-07-31,0.149,0.124,0.094,0.151,214.8,2037.8,233.6,4.01,0.31,1688.0,86.5,467.5,13,0,1,33.4,0.08,ANG,2.22
U029,2025-07-01,0.249,0.087,0.028,0.141,1181.0,2099.4,480.8,10.85,1.77,4839.9,90.2,364.2,14,10,2,22.8,0.14,FEA,4.75
U029,2025-07-03,0.087,0.145,0.082,0.104,1046.3,939.1,626.3,8.8,0.53,4273.7,81.7,468.1,17,12,2,24.6,0.12,SAD,6.22
U029,2025-07-04,0.107,0.017,0.076,0.217,856.7,1047.4,266.6,7.8,0.61,4423.7,20.4,524.3,16,2,0,32.8,0.0,NEU,5.03
U029,2025-07-05,0.231,0.081,0.016,0.293,1132.6,2359.1,356.8,13.45,1.39,2408.1,86.5,322.5,15,0,1,20.2,0.07,NEU,4.91
U029,2025-07-06,0.23,0.111,0.045,0.094,894.5,662.4,443.0,13.81,1.04,3194.3,89.7,394.7,17,1,1,21.9,0.06,DIS,5.99
U029,2025-07-07,0.21,0.131,0.035,0.199,309.5,392.7,151.2,0.92,1.1,2008.5,119.3,350.2,2,5,0,175.1,0.0,FEA,4.63
U029,2025-07-08,0.223,0.035,0.037,0.156,586.4,1298.9,69.5,6.77,0.43,573.0,86.3,363.7,12,6,4,22.7,0.33,HAP,3.77
U029,2025-07-09,0.186,0.122,0.098,0.162,178.7,2062.7,164.6,8.24,1.65,2125.1,85.6,540.6,3,0,3,90.1,1.0,DIS,5.61
U029,2025-07-10,0.113,0.087,0.068,0.114,528.6,1997.7,520.1,1.94,1.31,3051.1,66.6,252.0,9,9,4,19.4,0.44,DIS,5.76
U029,2025-07-11,0.136,0.066,0.075,0.256,915.8,2323.0,105.2,4.72,0.44,1578.3,105.5,172.4,6,4,3,19.2,0.5,HAP,3.63
U029,2025-07-12,0.095,0.028,0.098,0.171,525.1,1473.0,192.3,1.03,0.87,4270.2,119.7,306.4,6,5,1,43.8,0.17,HAP,3.6
U029,2025-07-13,0.277,0.131,0.044,0.186,463.3,520.1,303.4,19.92,1.66,925.3,95.7,172.4,7,14,3,17.2,0.43,HAP,3.64
U029,2025-07-14,0.196,0.032,0.082,0.126,754.9,1595.1,108.4,14.73,1.22,1962.2,77.4,329.1,8,3,3,29.9,0.38,SAD,6.0
U029,2025-07-15,0.15,0.053,0.049,0.095,1059.4,2012.5,193.8,1.75,0.4,799.5,18.7,547.9,3,5,1,137.0,0.33,HAP,3.79
U029,2025-07-16,0.166,0.051,0.088,0.071,152.3,505.3,733.5,0.4,0.87,2143.2,89.9,393.4,15,4,2,23.1,0.13,HAP,3.69
U029,2025-07-17,0.287,0.132,0.026,0.229,524.0,679.8,64.5,14.39,0.64,390.4,87.9,521.9,6,12,3,58.0,0.5,ANG,2.85
U029,2025-07-18,0.088,0.104,0.095,0.099,274.1,327.0,540.1,8.78,1.13,1508.2,95.3,149.7,11,12,0,13.6,0.0,ANG,1.56
U029,2025-07-19,0.197,0.122,0.03,0.223,864.9,1606.0,338.3,15.74,1.72,2123.5,23.7,546.5,3,10,4,78.1,1.33,HAP,3.52
U029,2025-07-20,0.176,0.045,0.039,0.148,216.3,2250.8,554.5,18.47,0.99,2495.2,81.9,385.0,16,6,1,22.6,0.06,SAD,6.44
U029,2025-07-21,0.203,0.097,0.078,0.154,831.3,1775.5,491.5,11.99,0.98,2809.7,42.5,77.2,6,12,1,11.0,0.17,SAD,6.06
U029,2025-07-22,0.055,0.09,0.045,0.167,414.8,2460.5,217.6,3.74,1.83,1520.0,93.6,401.9,11,3,3,28.7,0.27,FEA,4.3
U029,2025-07-23,0.268,0.127,0.065,0.142,318.8,438.7,685.4,15.64,1.24,2710.6,36.4,573.8,8,0,2,57.4,0.25,SAD,6.09
U029,2025-07-24,0.283,0.137,0.05,0.075,1130.0,2286.6,419.0,19.12,1.22,2643.2,85.2,102.8,10,1,2,8.6,0.2,FEA,4.88
U029,2025-07-25,0.191,0.012,0.077,0.127,120.4,2091.0,666.9,11.6,0.67,1717.7,42.4,374.5,10,5,4,26.8,0.4,HAP,3.9
U029,2025-07-26,0.224,0.104,0.031,0.216,581.6,991.3,354.5,13.64,1.29,4185.0,11.0,554.4,3,13,4,79.2,1.33,SAD,6.17
U029,2025-07-27,0.281,0.017,0.015,0.216,123.8,2441.8,788.5,6.75,1.24,2819.1,79.7,65.2,14,12,2,4.1,0.14,ANG,2.5
U029,2025-07-29,0.227,0.087,0.037,0.122,632.0,933.5,627.9,7.63,0.91,1794.9,22.5,400.7,19,9,2,19.1,0.11,FEA,4.66
U029,2025-07-30,0.088,0.05,0.053,0.165,651.2,2256.5,774.5,14.69,1.98,4747.2,82.5,316.4,9,12,2,28.8,0.22,ANG,2.86
U029,2025-07-31,0.194,0.053,0.025,0.098,453.8,2237.6,435.7,18.56,1.79,4256.5,111.8,247.4,13,10,3,15.5,0.23,DIS,5.53
U030,2025-07-01,0.202,0.059,0.042,0.103,245.4,1966.8,405.3,12.58,1.55,4916.4,116.6,398.9,9,1,0,44.3,0.0,ANG,2.72
U030,2025-07-02,0.156,0.097,0.046,0.056,514.0,1539.6,616.6,15.8,1.17,3522.7,36.0,88.5,12,12,4,5.5,0.33,HAP,3.59
U030,2025-07-03,0.234,0.057,0.015,0.274,839.5,564.0,710.2,3.43,1.03,2015.5,99.0,466.7,14,4,1,31.1,0.07,SAD,6.2
U030,2025-07-04,0.284,0.113,0.062,0.103,960.6,1470.3,773.1,4.24,0.53,1548.1,48.9,62.4,5,11,2,8.9,0.4,SAD,6.1
U030,2025-07-05,0.281,0.067,0.09,0.107,683.8,1085.0,293.4,10.64,0.75,3383.9,109.1,225.7,6,3,2,28.2,0.33,NEU,5.15
U030,2025-07-06,0.163,0.02,0.024,0.12,748.8,2042.9,649.0,3.53,1.59,4907.9,96.6,332.1,13,6,0,25.5,0.0,HAP,3.84
U030,2025-07-07,0.078,0.12,0.064,0.082,320.7,1967.9,208.0,12.7,1.02,3208.2,18.1,263.6,13,3,2,17.6,0.15,DIS,5.77
U030,2025-07-08,0.296,0.05,0.07,0.21,416.1,2303.3,459.2,5.83,1.79,4431.8,54.8,226.0,6,6,4,22.6,0.67,SAD,6.35
U030,2025-07-09,0.26,0.071,0.048,0.069,278.1,332.6,184.9,15.83,0.47,1779.7,47.1,508.7,14,10,2,31.8,0.14,ANG,2.46
U030,2025-07-10,0.081,0.106,0.073,0.084,374.2,2080.0,310.5,16.16,1.12,2153.4,96.4,564.8,11,7,0,51.3,0.0,FEA,4.84
U030,2025-07-11,0.28,0.057,0.047,0.211,347.4,2364.6,748.5,9.28,1.36,4550.1,55.1,531.8,13,6,3,33.2,0.23,HAP,3.62
U030,2025-07-12,0.267,0.018,0.055,0.135,671.4,2036.5,159.6,3.62,1.13,3833.0,85.3,342.1,12,1,4,21.4,0.33,SAD,6.21
U030,2025-07-13,0.18,0.062,0.011,0.227,719.0,586.4,524.3,12.94,1.8,4910.8,76.3,537.4,16,10,3,28.3,0.19,FEA,4.41
U030,2025-07-14,0.198,0.142,0.072,0.189,1139.4,478.8,494.7,19.86,1.98,3918.9,117.3,557.3,6,0,1,79.6,0.17,ANG,2.14
U030,2025-07-15,0.15,0.1,0.07,0.114,315.1,345.9,140.6,12.45,0.41,2352.9,113.2,281.0,9,4,0,31.2,0.0,SAD,6.35
U030,2025-07-16,0.064,0.104,0.013,0.213,805.8,1683.2,294.5,0.72,0.43,2749.1,57.0,213.1,17,12,1,11.8,0.06,DIS,5.85
U030,2025-07-17,0.134,0.099,0.043,0.079,999.0,1685.3,472.2,0.35,0.43,4522.5,89.6,113.1,16,12,1,6.7,0.06,HAP,3.85
U030,2025-07-18,0.251,0.038,0.098,0.184,716.3,2471.2,190.4,6.41,1.43,2847.9,101.2,318.7,12,11,1,24.5,0.08,FEA,4.52
